Rooms,Type,Price,Bedrooms,Baths,Car,HouseArea,LotArea,BuiltYear
4,h,870000,,,,,,
3,h,413000,3,1,6,8041,1111,1970
3,h,431500,3,1,4,8118,946,1990
3,h,720000,3,1,3,11110,1056,1980
4,h,1111000,4,2,2,7128,,1982
3,h,1400000,3,1,1,4268,1727,1930
3,h,1275000,3,1,2,2662,1221,1910
3,h,850000,3,2,2,6501,1430,1980
3,t,,,,,,,
3,h,1460000,3,1,2,,,
4,h,,4,2,2,,308,
1,h,1820000,1,1,1,10109,1738,2017
4,u,,,,,,,
3,h,1085000,3,1,1,4972,1067,1980
3,h,1000000,3,2,1,,,
2,h,,2,1,1,5555,,
3,h,,3,1,1,,,
4,h,,4,2,2,7293,1881,1995
2,u,462000,,,,,,
3,h,2675000,3,2,1,2013,1848,1890
1,u,289000,,,,,,
2,t,540000,,,,,,
3,h,950000,3,1,3,5181,,
4,h,750000,4,2,3,6435,,
4,h,635000,4,2,2,6996,2310,2002
4,h,758000,4,3,2,,5038,2015
2,u,,,,,,,
1,u,,,,,,,
4,h,905000,4,1,2,5291,,1965
3,t,700000,,,,,,
2,h,,,,,,,
3,h,1010000,3,2,2,,,
4,h,900000,4,2,2,6732,2596,2002
3,h,450000,,,,,,
4,h,,,,,,,
2,u,835000,,,,,,
4,h,,4,2,2,,2266,2006
2,u,785000,,,,,,
4,h,,4,2,2,10175,1804,1980
4,h,670000,4,2,2,7590,,
3,h,475000,3,2,2,,,
4,h,1400000,4,2,5,6105,,
3,t,810000,3,2,2,5302,,
2,u,541000,,,,,,
4,h,603000,4,2,2,4400,1870,2016
3,u,,,,,,,
3,h,590000,3,1,5,5478,,
4,h,,4,2,2,,3399,1995
4,h,1560000,4,2,3,,2849,2005
3,h,950000,3,2,2,,,
3,h,411000,3,1,2,7469,1496,1985
3,u,,3,2,1,,1573,2000
3,h,1062000,3,2,,7997,,
5,h,1162000,5,3,2,11770,3300,1985
4,h,1266000,4,2,2,,2915,
2,u,350000,,,,,,
5,h,2820000,,,,,,
3,h,496000,3,2,2,5819,1485,1995
3,h,500500,,,,,,
2,h,1300000,2,1,1,1243,,1900
2,u,505000,,,,,,
3,u,940000,,,,,,
2,h,,2,1,2,,,
5,h,,5,4,4,6127,3938,2015
3,t,1150000,3,2,1,2464,2123,2013
4,h,560000,4,1,2,6006,1639,1978
4,h,2200000,4,3,,1947,,
6,h,3000000,6,3,2,1716,3201,2011
2,t,1250000,,,,,,
3,h,635000,3,1,2,6358,,
2,t,375790,,,,,,
3,h,,4,2,2,,,
3,h,1050000,3,1,2,,,
5,h,670000,5,2,4,5830,,
4,h,,4,2,2,,1716,1980
5,h,,5,3,2,11748,3102,1965
3,h,760000,,,,,,
3,h,840000,3,1,3,5885,5874,1970
4,h,940000,4,3,1,,2266,2010
3,t,755000,,,,,,
2,h,1025000,2,1,,7722,,1986
3,h,615000,3,1,3,,,
1,u,500000,,,,,,
3,h,1275000,3,2,2,,,
3,h,1155000,3,1,1,2827,,
2,h,1365000,2,2,2,3520,1287,1950
4,h,,4,1,4,,2607,1890
3,h,,3,1,2,8382,,
4,t,,4,3,2,3630,2596,1950
3,t,1200000,,,,,,
4,h,1425000,4,2,2,,,
4,h,,4,3,2,6644,,
4,h,,4,2,2,,,
4,h,1232000,4,3,2,,,
4,h,915000,4,2,1,,,
4,h,,4,2,2,,1760,
4,h,1030000,4,2,3,7128,,
3,h,1100000,3,2,2,7348,1683,1980
3,h,880000,3,1,1,6017,,
3,h,790000,3,2,2,5907,1540,1970
3,h,,3,1,1,,,
3,h,450000,3,2,1,12177,,
3,h,1725000,3,1,7,,,
4,h,,4,2,2,8503,,1930
5,h,2450000,5,3,2,7975,,1970
3,t,1340000,,,,,,
2,u,530000,,,,,,
4,h,3200000,4,2,7,7810,6534,2016
5,h,2075000,5,2,2,8459,,
3,h,2200000,3,1,2,13288,,
5,h,,5,3,2,9020,2937,1980
3,h,2340000,3,1,4,,,
4,h,1730000,,,,,,
4,h,760000,4,2,4,8679,,
4,h,1957500,4,2,2,8679,1980,1980
3,h,1720000,3,2,2,8932,,
6,h,2700000,6,3,2,7920,4543,2008
3,h,,3,2,2,7095,1771,1960
6,h,1776000,6,4,2,7645,2651,1980
4,t,1550000,4,4,3,,,
4,t,1265159,4,2,2,7678,,
3,t,1208000,3,2,2,,1760,2001
2,u,745000,,,,,,
2,u,860000,,,,,,
4,h,1450000,4,3,2,7095,,
4,h,,4,3,2,,,
4,t,1300000,,,,,,
3,t,,,,,,,
3,t,886000,3,1,1,4070,1188,1950
3,h,1126500,3,2,4,6435,,
3,h,1835000,3,1,2,,,
4,t,1450000,4,4,2,,,
4,h,1540000,4,2,2,,1089,1950
4,h,1412000,,,,,,
4,h,1960000,4,2,3,6435,,
3,h,1160000,3,1,1,5060,1276,1955
3,t,770000,,,,,,
4,h,,4,2,2,,1914,2002
4,h,730000,4,2,2,8536,,
3,h,935000,3,2,2,9427,,
2,u,,,,,,,
5,h,,5,2,2,,,
4,h,,4,2,2,7293,1749,1947
4,h,2300000,4,2,2,,,
4,h,1790000,4,2,3,10879,1716,1950
2,t,,,,,,,
4,h,,4,2,2,,1639,1960
3,h,,3,2,2,,1540,1990
3,u,,,,,,,
4,h,1120000,4,2,2,7491,2178,1965
3,h,820000,3,1,3,11209,,
4,h,878000,4,2,4,8030,,
4,h,1606000,4,2,,37191,,
4,h,,4,2,2,7821,3036,1980
5,h,1540000,5,3,2,,,
3,h,1693000,3,1,2,7150,,
4,h,1875000,4,2,2,7865,2497,1930
3,t,,,,,,,
3,h,800000,3,2,2,,1749,2014
3,h,977000,3,1,1,12265,,
2,h,826000,2,1,0,,,
5,h,4400000,5,4,2,7810,4719,2015
2,h,,2,1,1,,,
2,u,560000,,,,,,
2,h,,2,2,2,5577,,
3,u,1200000,,,,,,
3,h,,3,2,2,6644,,
2,h,1350000,2,1,2,3278,,
2,u,,2,2,2,,,
4,h,,4,2,2,6765,2398,1980
5,h,,5,2,2,,4521,2001
2,u,1570000,,,,,,
5,h,,5,2,2,6853,3630,1995
3,h,2230000,3,3,3,4884,,
3,h,1750000,3,2,1,6985,,
4,h,2003000,4,2,2,,,
2,t,860000,2,1,1,2288,,
5,h,,5,3,2,7623,,2003
5,h,,5,3,2,,5852,2012
5,h,1950000,5,2,2,,,1940
4,h,850000,4,3,2,13046,,
3,h,464000,3,1,2,,,
4,h,605000,4,1,2,6611,1650,1960
2,h,600000,2,1,0,8778,165,
4,h,605000,4,1,1,,8822,1970
4,h,,4,2,1,,,
1,u,540000,,,,,,
3,h,1100000,3,1,1,2673,,
2,u,440000,,,,,,
3,u,640000,,,,,,
2,h,1340000,2,1,,2321,1078,1900
4,h,1440000,,,,,,
2,u,606000,,,,,,
1,u,415000,,,,,,
2,h,907000,2,1,0,1452,726,1910
3,h,1710000,3,1,2,4785,,
4,h,,4,2,1,,1540,1880
2,h,900000,2,1,,,990,
2,h,1000000,2,1,1,,1331,1940
3,h,1070000,3,1,2,,1232,1930
2,u,600000,,,,,,
3,h,1400000,3,2,3,,1980,1920
3,h,1085000,3,2,2,5566,1606,1960
3,h,,3,2,0,6622,1936,1966
3,u,726000,,,,,,
3,h,,3,2,2,,,
3,h,700000,3,2,4,,,
4,h,1050000,4,2,1,1613689,,
5,h,800000,5,2,1,,,
3,h,,3,2,4,7359,,
3,u,550000,3,3,2,,1012,
1,u,,,,,,,
4,h,970000,,,,,,
4,h,1755000,4,3,2,6204,4103,2012
3,t,690000,3,2,2,3146,,
4,h,665000,4,2,2,5577,1991,1999
3,h,620000,3,2,2,6699,1353,2000
4,h,575000,4,2,2,4048,1815,2007
3,h,,3,2,1,,1441,2005
4,u,825000,,,,,,
3,h,1015000,3,1,2,,,
3,h,,3,2,2,,,
4,h,,4,2,2,,2222,2002
3,h,610000,3,2,2,4235,,
3,h,1450000,,,,,,
3,h,3010000,3,1,2,9185,,
3,h,,3,1,2,,1529,1955
2,h,825000,,,,,,
3,h,1665000,,,,,,
4,h,,4,3,2,13420,,
3,h,1650000,3,1,1,2145,1353,1890
2,h,860000,2,1,,,,
4,h,,4,1,,,,
2,t,655000,,,,,,
1,u,310000,,,,,,
3,h,,3,1,1,6369,,
3,h,,3,1,2,4158,,
3,h,712500,3,1,2,3564,1100,1955
2,u,700000,,,,,,
2,h,985000,,,,,,
3,u,895000,,,,,,
2,h,1100000,2,1,2,3311,,
4,h,2850000,4,2,3,6226,,
4,h,,4,2,2,46596,,
2,u,520000,2,1,1,,,
2,h,1080000,2,1,2,,,
4,h,872500,4,2,2,7436,1903,1940
3,t,1080000,,,,,,
3,t,1020000,,,,,,
4,h,900000,4,2,2,5896,,
3,h,,3,2,2,4620,1529,2015
3,h,862000,3,1,2,82654,1320,1975
3,u,,,,,,,
4,t,,,,,,,
4,h,,,,,,,
2,u,1000000,,,,,,
2,h,1155000,2,1,,1903,1100,1900
4,h,1910000,4,1,2,3014,,
2,h,1720000,2,1,1,,,
3,h,1270000,3,2,2,6226,1661,1920
2,u,,,,,,,
2,h,1025000,2,1,2,,,
2,t,698000,2,1,1,,1023,1880
4,t,,,,,,,
3,h,1215000,3,2,2,4004,,
4,h,1480000,4,2,2,4664,,
3,h,822000,3,1,2,,1529,1959
2,u,1287000,,,,,,
3,h,520000,,,,,,
4,h,,4,2,2,,,
4,h,530000,4,2,2,3839,1881,2017
3,h,570000,3,1,2,7590,1177,1975
5,h,,5,2,2,,,
3,h,528000,3,2,1,,1210,1985
4,h,648000,4,2,2,,2200,2010
3,h,460000,3,1,1,,,
5,h,741000,5,2,2,,2937,2010
3,h,521000,3,1,2,,1452,1975
4,h,663000,4,2,2,,,
3,h,,3,2,1,1705,1793,1890
2,u,590000,,,,,,
2,u,594500,,,,,,
2,h,935000,2,1,1,11231,,1960
5,h,,5,2,7,,,
3,h,887000,3,2,2,11484,1562,1985
3,h,480888,3,1,3,6259,1188,1965
4,t,,4,3,1,,2013,2015
4,h,760000,4,2,2,6281,2112,2014
3,u,602000,,,,,,
3,h,792000,3,2,2,8459,2035,1970
4,t,,4,2,1,,1760,1980
5,h,,5,2,2,,3080,1930
3,h,600000,3,2,2,5533,1375,1995
3,h,600000,3,2,2,,1595,1995
4,h,748000,4,2,2,,2563,2012
4,h,501000,4,2,2,8580,1870,1985
3,h,880000,3,1,1,5863,,
4,h,890000,4,2,2,,2530,1970
2,h,646000,,,,,,
4,h,,4,2,2,7249,,
3,u,,,,,,,
5,h,1500000,5,3,3,10230,1485,1965
4,h,1810000,4,2,4,,,
4,h,2900000,4,2,2,9493,3938,1980
7,h,,7,6,3,8283,,
4,h,1268000,4,2,2,7161,1694,1970
4,h,1250000,4,2,1,8272,,
4,h,1128000,4,2,2,4191,1980,1990
3,h,2260000,3,1,2,10945,,
4,h,,4,2,2,,,
4,h,,4,2,2,7172,2035,1980
4,h,1280000,4,2,2,5577,2618,1985
3,h,578000,3,2,2,6237,1617,2012
4,h,2201000,4,2,2,,1595,1910
2,u,625250,,,,,,
4,h,2800000,4,3,1,,2794,1890
3,h,916500,3,2,1,9768,1947,1960
3,h,986000,,,,,,
3,h,1055000,3,2,2,3806,,
3,u,676500,,,,,,
3,h,1320000,3,2,3,48972,,
3,u,721000,,,,,,
5,h,1000000,,,,,,
3,u,1026000,,,,,,
1,u,515000,,,,,,
5,h,880000,5,3,2,,,
1,h,273000,,,,,,
4,h,652000,4,2,4,6248,,
4,h,,4,2,2,6468,2387,2009
3,h,584000,3,1,1,6578,,
3,h,637000,3,2,1,7854,,
5,h,1820000,5,4,2,,,
2,u,540000,,,,,,
2,u,590000,,,,,,
4,h,,4,3,1,,1881,2014
3,h,1535000,3,1,1,,,
3,h,723000,3,1,2,,1540,1970
4,h,792000,4,2,1,8173,,
4,h,840000,4,3,2,8107,2288,1950
5,h,2790000,5,2,2,3344,2024,1881
2,h,1180000,2,1,,,,
3,h,1670000,,,,,,
2,u,647000,,,,,,
2,u,,,,,,,
1,u,285000,,,,,,
1,u,365000,,,,,,
2,u,409000,,,,,,
4,h,1095000,4,1,1,,,1930
1,u,,,,,,,
2,t,685000,2,2,1,,1045,2017
2,u,,2,1,1,2706,1045,1998
2,u,762000,2,1,1,,3146,
4,h,1120000,4,2,0,7590,1529,1970
3,h,515000,3,1,3,,,
3,h,,3,1,2,,,
3,h,650000,3,2,2,,,
2,u,692000,,,,,,
3,h,,3,2,2,,1430,1950
3,h,631000,3,2,2,6017,,
3,h,,3,1,2,,,
2,u,605000,,,,,,
3,h,,3,2,2,,,2007
2,u,742000,,,,,,
2,u,,,,,,,
2,h,805000,,,,,,
3,h,,3,2,2,,,1932
2,u,845000,,,,,,
5,h,,5,3,2,8624,3201,1940
2,u,759000,,,,,,
5,h,1950000,5,4,2,5280,3674,1999
5,h,,5,5,2,8008,,
5,h,,5,5,2,7161,4686,2017
3,h,1100000,3,2,2,7161,1518,1965
3,h,1335000,3,1,2,8800,,
3,u,900000,,,,,,
3,t,,,,,,,
4,h,1100000,4,2,3,7139,,
2,t,449000,,,,,,
3,h,680000,,,,,,
3,h,640000,3,1,2,6490,,
1,u,296000,,,,,,
4,h,,4,1,3,7656,,
3,t,690000,,,,,,
3,h,885000,,,,,,
4,h,740000,,,,,,
4,h,830000,4,3,2,,,
3,h,845000,3,2,2,,,
3,t,652500,,,,,,
3,u,627000,,,,,,
5,h,,5,2,4,,5764,1980
3,h,1725000,,,,,,
5,h,2200000,5,3,2,6391,,
4,h,1615000,4,1,2,,,
4,h,1467000,4,2,2,7150,1804,1950
3,t,1055000,,,,,,
3,h,1246000,3,2,3,,1155,1950
1,u,450000,,,,,,
3,h,2650000,3,2,2,3410,,
2,u,550000,,,,,,
1,u,480000,,,,,,
1,u,421500,,,,,,
3,u,,,,,,,
2,u,700000,,,,,,
4,h,2250000,4,3,2,3828,,
3,h,,3,1,4,9295,,
2,h,1090000,2,1,1,,1254,1900
4,h,,4,1,0,17259,1760,1950
2,h,,2,1,1,3872,1089,1960
4,h,1126000,4,2,3,9955,,1960
4,h,,4,3,2,,,
2,u,517000,,,,,,
2,h,1190000,2,1,2,,,
3,h,860000,3,1,,,979,1960
4,h,,4,2,2,,,
3,u,980000,3,2,4,,,
3,h,1045000,,,,,,
3,h,660000,3,2,2,,1683,1994
4,h,550000,4,2,2,7326,,
4,h,551500,4,2,4,4631,1661,1996
3,h,543000,3,1,2,,,
3,h,535200,3,2,2,,,
3,h,468000,3,1,2,6270,,
3,h,585000,3,3,3,5126,1397,1998
3,h,525000,3,2,3,,1441,1985
2,u,,,,,,,
3,h,1407000,3,3,4,7392,1716,1920
2,h,,2,1,1,,,
3,h,1465000,3,2,2,3641,2640,2005
4,h,1865000,4,2,1,4279,2585,2000
3,h,637500,3,1,1,,,
2,h,705000,,,,,,
4,h,810000,4,2,2,5874,2453,1970
3,h,755000,3,1,1,,,
3,h,965000,3,2,2,4444,1925,2009
3,h,670000,,,,,,
1,u,,,,,,,
2,u,793000,,,,,,
2,u,690000,,,,,,
4,h,,4,2,3,8910,,
2,h,1341000,2,1,2,3091,,
2,u,850000,,,,,,
2,u,,,,,,,
4,h,2000000,4,2,2,6545,2728,1910
3,h,,3,2,2,7150,1584,1950
3,h,1975000,3,2,5,8217,,1929
3,t,1080000,,,,,,
4,h,920000,4,2,2,5324,,
4,h,885000,4,2,2,5621,,
3,h,751000,3,1,2,5995,,
3,h,792000,3,2,1,5885,,
4,h,1051500,4,2,2,,2618,2012
4,h,906000,4,2,4,10802,2464,1970
3,h,757500,3,2,2,10285,,
3,u,583000,,,,,,
3,h,,3,1,3,,,
6,h,920000,,,,,,
3,h,808000,3,1,2,7711,,
6,h,,6,2,5,6248,,
4,h,695000,4,2,2,,,
4,h,642000,4,3,2,,,
3,h,900000,3,2,3,,,
2,u,460000,,,,,,
2,u,580000,,,,,,
3,t,,,,,,,
2,u,630000,,,,,,
3,h,653000,,,,,,
2,t,620000,,,,,,
2,u,400000,,,,,,
3,h,875000,3,2,1,3685,1298,1940
4,h,910000,4,1,3,8327,,
3,t,790000,,,,,,
4,h,,4,2,2,15279,308,1910
4,h,2200000,4,2,2,6281,,
4,h,2626000,4,3,2,7711,,
4,h,1850000,4,2,4,7205,,
3,h,1420000,3,1,3,,,
3,h,1245000,3,2,2,,3058,2006
2,u,495000,2,1,0,,616,1950
3,h,,3,2,1,,,
3,u,355000,,,,,,
3,u,420000,,,,,,
3,h,475000,3,1,1,6556,,
2,u,370000,,,,,,
1,u,,,,,,,
3,u,2250000,,,,,,
2,u,670000,,,,,,
4,h,579000,4,2,2,,2343,1970
3,h,520000,3,2,2,,1705,1975
3,h,428000,3,2,2,,,
12,h,710000,12,5,3,10560,2453,1970
3,h,580000,3,1,1,8426,1166,1975
4,h,356000,4,1,1,6281,1342,1980
5,h,,5,2,2,5269,385,
3,t,825000,3,3,2,1023,1892,2010
5,h,1180000,5,2,3,,,
4,h,,4,2,4,5874,,
5,h,1200000,,,,6534,,
2,u,706000,,,,,,
3,h,,3,1,1,7601,1045,1950
3,h,485000,3,2,1,,,
3,h,487500,3,2,2,,,
4,h,550000,4,2,2,3839,1496,2016
3,h,640000,3,2,2,5632,,
3,h,,3,1,1,4070,,
3,h,660000,3,2,1,3300,1496,2000
3,h,667500,3,2,4,5764,,
4,h,720000,4,2,1,4598,,
4,h,665000,4,2,3,6479,1573,1982
4,h,910000,,,,,,
3,t,,,,,,,
3,u,880888,,,,,,
3,h,,3,2,2,3663,,
4,h,900000,4,2,2,9834,,
2,u,690000,,,,,,
3,h,790000,3,1,2,,,
2,u,340000,,,,,,
3,h,1280000,3,1,1,,,
2,u,690000,,,,,,
3,h,,3,2,0,2783,,1980
3,h,1261000,3,1,1,7612,,
4,h,1300000,4,2,4,,,1950
2,h,,2,1,1,,,
3,h,715000,3,1,1,,1188,1970
3,h,760000,3,1,3,10087,,
2,u,549000,,,,,,
5,h,,5,3,4,8019,2717,1920
3,h,,3,2,2,8646,,
3,h,,3,2,2,,,
4,h,,4,2,2,8118,2090,1970
4,h,,4,2,3,,,
3,h,1400000,3,1,1,,,
4,h,1470000,,,,,,
4,h,1510000,4,2,2,10109,,
5,h,1300000,5,3,2,7876,1881,1967
3,h,,3,1,2,9878,1595,1950
3,h,896000,3,2,2,,,
4,h,1004000,4,2,2,,,
5,h,,5,3,2,,,
4,h,1375000,4,2,2,6919,3476,2010
3,h,,3,1,2,,,
4,h,,4,2,2,3454,2618,
3,h,1420000,3,1,1,,1375,1950
3,h,1450000,3,2,2,5357,,1930
2,u,505000,,,,,,
3,h,1450000,3,1,1,6072,1782,1990
4,h,1230000,4,2,2,3190,1969,2009
2,h,,2,1,1,,,
3,h,950000,3,1,1,,,
3,h,860000,3,2,2,,,
3,h,845000,3,2,1,,,
2,u,775000,,,,,,
2,u,466000,,,,,,
4,h,,4,2,3,,,
3,h,,,,,,,
3,h,753000,3,1,1,7656,,
4,h,1600000,4,2,1,,1958,1940
3,h,892500,3,2,0,2948,,1930
3,h,1200000,3,2,1,,,2000
2,u,600000,,,,,,
2,u,610000,,,,,,
3,h,,3,1,2,,,
4,h,1850000,4,2,1,4906,,1927
5,h,1950000,5,3,4,11627,,
2,u,521500,,,,,,
2,h,1050000,2,1,1,,,
3,h,930000,3,1,2,6567,,
4,h,1050000,4,2,4,9053,,
5,h,1390000,5,4,4,8712,3630,1925
3,h,997000,3,2,2,5874,1243,1950
2,h,840000,,,,,,
3,h,915000,3,1,1,5874,,
4,h,1175000,4,2,2,6424,2035,1975
2,h,1070000,2,2,2,6424,,
2,u,630000,,,,,,
3,u,720000,,,,,,
2,h,,,,,,,
1,u,460000,1,1,1,,,
2,u,737000,,,,,,
3,h,,3,2,1,,,
3,h,1350000,3,2,3,,1760,1860
4,t,900000,,,,,,
2,h,,2,1,,4675,4675,
3,h,905000,3,2,3,5742,,
3,t,790000,,,,,,
3,h,960000,,,,,,
3,t,810000,,,,,,
3,h,640000,3,2,2,6347,,
3,h,647000,3,2,2,5610,1782,
3,h,552000,3,1,1,,1166,2004
4,h,615000,4,2,2,,,
3,h,673000,3,2,2,6424,1826,2000
2,u,650000,,,,,,
3,h,1642000,,,,,,
4,h,1670000,4,2,1,1782,1760,1890
3,u,1300000,,,,,,
2,h,1000000,2,1,0,1265,748,1890
2,h,,2,1,,,1078,1930
2,h,1250000,,,,,,
3,u,,,,,,,
2,u,,,,,,,
3,h,1180000,3,2,2,,,2014
1,u,,,,,,,
4,h,,4,1,3,,1507,1910
3,h,950000,3,1,1,7150,,
2,t,710000,2,1,1,,,
4,h,1050000,4,1,4,,,
3,h,980000,3,2,3,10384,,
3,h,570000,3,2,1,3124,880,1960
3,t,590000,,,,,,
3,h,,3,1,2,6380,,1955
3,t,695000,3,2,2,,,
3,h,1055000,3,1,3,9768,,
2,u,395000,,,,,,
3,h,950000,3,1,1,,,
3,h,690000,3,1,1,5060,,
3,h,821000,3,1,2,5423,1243,1980
3,u,825000,,,,,,
3,t,,,,,,,
3,h,,3,1,4,8910,,
3,h,1076000,3,1,3,6611,1078,1950
3,h,850000,3,1,1,3366,,
3,h,1215000,3,2,1,,,
1,u,283000,,,,,,
3,h,1320000,3,1,,,,
3,t,1300000,,,,,,
3,h,,3,1,1,1375,,
2,h,,2,1,,,,
1,u,341000,,,,,,
2,h,,,,,,,
3,t,1265000,,,,,,
3,h,1400000,3,2,0,2013,1144,1900
4,h,965800,4,2,3,8580,,
3,u,792000,,,,,,
2,h,,2,1,1,4070,4081,1950
3,t,890000,3,2,2,,1287,2017
3,h,,3,1,0,9130,1265,1955
3,h,900000,3,1,,7920,,
4,h,,4,2,4,,3564,2007
4,h,,4,2,3,8888,,
4,h,,4,2,4,8470,,
2,u,440000,,,,,,
4,h,,4,2,2,9394,,
3,h,570000,3,2,1,6138,1430,2000
4,h,610000,4,2,2,6897,2299,2000
4,h,577500,4,3,2,6622,1925,1990
4,h,,4,2,2,5544,2519,2005
4,h,1650000,4,2,2,4532,,
2,u,696000,,,,,,
4,h,1750000,4,2,2,,,1920
4,h,759000,4,2,2,5863,2200,1999
4,h,,4,1,1,,,
4,h,912000,4,2,5,,,
3,h,835000,3,1,1,6391,,
2,h,768000,2,1,0,1078,,
2,u,845000,,,,,,
2,h,1220000,2,1,,3157,1045,1900
3,t,,3,3,2,1254,,
1,u,530000,,,,,,
4,h,,4,2,2,,,1920
2,u,610000,,,,,,
3,h,520000,3,1,4,6974,1342,1990
4,h,652000,4,2,2,5610,,
2,t,451000,2,1,1,,,
2,h,550000,2,1,2,,,
1,u,539000,,,,,,
2,u,,,,,,,
3,h,1640000,3,1,1,2255,1144,1910
2,h,770000,2,1,0,,759,1990
2,u,550000,,,,,,
3,t,1560000,3,2,2,1551,1540,1995
3,h,,3,1,3,3311,,
2,u,550000,,,,,,
4,h,1200000,4,2,2,,2189,2016
4,h,1200000,4,2,1,,,
3,h,815000,3,1,1,,,
2,h,740000,2,1,1,7150,,
4,u,630000,,,,,,
3,h,695000,3,1,4,,1452,1965
3,h,680000,3,2,2,5632,1848,2000
3,u,598000,,,,,,
2,t,473000,,,,,,
3,h,870000,3,1,2,,,
3,h,590000,3,1,1,,1265,1970
1,u,,,,,,,
2,u,515000,,,,,,
2,u,915000,,,,,,
3,h,2102000,3,2,1,2893,2090,1920
3,h,1640000,3,3,3,6644,1727,1998
3,h,480000,3,1,1,7117,1254,1982
4,h,840000,4,2,6,11484,2651,2003
3,h,436000,3,1,,8096,,
3,h,780000,3,2,2,,,2010
5,h,,5,3,2,5060,2673,2011
6,h,720000,6,3,5,6160,,
3,h,748000,3,1,4,5918,1430,1970
4,h,910500,4,2,2,5665,2640,2014
3,h,740000,3,1,2,,,
3,h,800000,3,1,0,,1452,1955
5,h,3075000,5,2,2,9922,4323,2009
3,h,,3,2,1,,1694,1930
3,h,461000,3,2,2,3311,,
4,h,620000,,,,,,
3,h,,3,2,1,3993,1298,2009
4,h,652000,4,2,2,7183,,
2,u,351500,,,,,,
4,h,675000,4,2,2,6798,1925,2006
3,h,682000,3,2,2,,,1990
4,h,652000,3,2,2,,,
5,h,691000,5,2,2,,,
3,t,985000,,,,,,
3,h,1500000,3,1,2,7865,1375,1965
4,t,940000,,,,,,
5,h,1506000,5,3,3,7359,2475,1980
5,h,,5,2,2,2464,,
3,h,665000,3,1,2,5852,1947,1960
3,u,,,,,,,
3,h,1720000,3,1,6,7304,1969,1915
3,h,1180000,3,1,1,,,
2,h,1260000,2,1,2,6435,,
5,h,,5,3,1,,2805,1920
2,h,830000,2,1,1,1650,880,1995
1,u,290000,,,,,,
2,t,820000,,,,,,
3,h,6400000,,,,,,
3,h,,3,2,2,5346,2739,1945
3,u,,,,,,,
3,h,700000,3,2,2,4609,1716,1960
3,h,,3,1,1,6897,,
3,h,,3,2,1,6358,,
4,h,1600000,10,6,7,7150,,
3,h,1600000,10,6,7,7128,,
4,h,,4,2,2,7194,,
4,h,,4,3,2,,,
4,h,,4,3,3,8426,,
4,h,1320000,4,2,2,8690,1892,1972
3,h,,3,1,4,8184,,
4,h,1150000,4,2,2,,,
4,h,,4,2,2,,,
5,h,1250000,5,2,2,7744,2222,1980
3,h,1005000,3,1,1,,,
3,h,1050000,3,2,2,7557,1364,1985
3,h,940000,3,2,3,6930,,
4,h,,4,3,2,52085,4521,1990
3,h,651000,3,2,2,,1353,2011
4,h,1063000,4,2,1,,,
3,t,847000,,,,,,
3,h,765000,3,1,2,,1859,1960
3,h,457000,3,2,2,6600,,
4,h,490500,4,2,2,4158,2200,2000
3,h,630000,3,1,2,8019,,
3,h,545000,3,1,2,8448,1452,1975
3,h,,3,1,4,,1221,1970
2,h,280000,,,,,,
2,h,547000,2,1,1,7370,1397,1950
3,t,770000,,,,,,
3,h,735000,3,1,1,,,
3,h,988000,2,1,1,,,
1,u,250000,,,,,,
3,h,,3,1,2,,,
3,t,950000,,,,,,
4,h,760000,4,2,2,6215,,
3,h,547500,3,1,1,,1188,1970
4,h,755000,4,2,2,6193,1980,1974
3,h,1078500,3,2,2,,2002,1980
4,h,,4,2,2,7293,1672,1980
4,h,1014000,4,2,2,,,
4,h,975000,4,2,2,7997,,
4,h,1150000,4,2,2,7678,,
4,h,850000,4,2,2,7392,3014,2010
3,h,1800000,3,1,2,4961,1870,1930
3,h,1050000,3,2,2,4576,,
3,h,1350000,3,2,,4246,1364,1910
3,h,,,,,,,
1,u,,,,,,,
1,u,,2,1,1,,,1970
3,h,580000,3,2,2,,1727,2015
4,h,642000,4,2,2,,2112,2015
3,h,490000,3,2,1,,1320,2012
4,h,880000,4,2,2,7480,2508,2015
4,h,625500,,,,,,
5,h,990000,5,3,2,5610,,1985
3,h,781000,3,2,1,4620,1694,1990
3,h,910000,3,1,2,4840,,
2,h,802000,,,,,,
3,h,1040000,3,1,,2189,1078,1950
1,u,312000,,,,,,
4,h,850000,4,2,2,5104,1342,1950
3,t,691000,,,,,,
3,h,980000,,,,,,
4,h,1700000,4,2,2,8074,,1950
5,h,1825000,5,2,2,7601,3311,1925
2,u,530000,,,,,,
3,h,860000,3,1,1,6743,,
2,h,495000,,,,,,
3,h,807000,3,1,2,6699,,
3,h,,3,1,0,,1298,1910
3,h,,3,2,0,2761,1496,1900
2,h,1610000,2,1,,1738,,
3,h,,3,1,,1716,1650,1900
2,h,1550000,2,2,,1012,,
3,h,1010000,3,1,5,,1265,1970
3,h,1060000,3,1,3,5896,,
3,t,541500,3,2,1,2134,1408,2002
4,h,820000,4,2,5,8888,,1970
3,h,,3,1,3,6633,,
2,u,465000,,,,,,
4,h,1205000,4,2,4,9163,,
3,t,1440000,,,,,,
2,h,1210000,,,,,,
2,u,601000,,,,,,
5,h,1325000,5,3,2,6611,2816,1920
4,h,1690000,4,2,2,6974,,
3,h,965000,,,,,,
